Course Code,SIS Student ID,Attendance,Count
MKT  3302 01 in 07/003,102136,absent,1
MKT  3302 01 in 07/003,81732,late,1
MKT  3302 01 in 07/003,88514,absent,1
MKT  3302 01 in 07/003,92901,absent,1
MKT  3302 01 in 07/003,99434,late,1
MKT  3302 02 in 07/003,87265,absent,1
MKT  3302 02 in 07/003,98592,absent,1
MKT  3303 03 in 08/114,100736,absent,1
MKT  3305 01 in OFFF/ONLIN,100721,absent,1
MKT  3305 01 in OFFF/ONLIN,89652,absent,1
MKT  3305 01 in OFFF/ONLIN,91172,absent,1
MKT  3305 01 in OFFF/ONLIN,91722,absent,1
MKT  3305 02 in OFFF/ONLIN,85013,absent,1
MKT  5302 01 in 06/111,149807,absent,1
MKT  5302 01 in 06/111,70371,absent,1
MKT  5302 01 in 06/111,88119,absent,1
MKT  5304 01 in 09/104,71169,absent,1
MKT  5304 01 in 09/104,72864,absent,1
MKT  5304 01 in 09/104,77443,absent,1
MTH  1303 02 in 07/003,148975,absent,1
MTH  1303 06 in 07/003,143517,absent,1
MTH  1303 06 in 07/003,145545,absent,1
MTH  1303 06 in 07/003,145887,absent,1
MTH  1303 06 in 07/003,153449,absent,1
MTH  1303 06 in 07/003,155219,absent,1
MTH  1303 06 in 07/003,157331,absent,1
MTH  1303 06 in 07/003,157957,absent,1
MTH  1303 07 in 09/104,117629,absent,1
MTH  1303 07 in 09/104,143018,absent,1
MTH  1303 07 in 09/104,144128,absent,1
MTH  1303 07 in 09/104,149887,late,1
MTH  1303 07 in 09/104,150504,absent,1
MTH  1303 07 in 09/104,156058,absent,1
MTH  1304 01 in 04/108,119602,absent,1
MTH  1304 01 in 04/108,145432,absent,1
MTH  1304 01 in 04/108,145544,absent,1
MTH  1304 01 in 04/108,156103,absent,1
MTH  1304 07 in 08B/217,146316,absent,1
MTH  1304 07 in 08B/217,154097,absent,1
MTH  1304 08 in 04/002,147914,absent,1
MTH  1304 08 in 04/002,149593,late,1
MTH  1304 08 in 04/002,99057,absent,1
MTH  1305 01 in 04/004,119849,late,1
MTH  1305 01 in 04/004,122917,absent,1
MTH  1305 01 in 04/004,137046,late,1
MTH  1305 01 in 04/004,138345,absent,1
MTH  1305 01 in 04/004,140098,late,1
MTH  1305 01 in 04/004,144655,late,1
MTH  1305 01 in 04/004,145897,late,1
MTH  1305 01 in 04/004,146037,absent,1
MTH  1305 01 in 04/004,147850,late,1
MTH  1305 01 in 04/004,148402,absent,1
MTH  1305 01 in 04/004,148750,absent,1
MTH  1305 01 in 04/004,151149,late,1
MTH  1305 01 in 04/004,154289,late,1
MTH  1305 01 in 04/004,154994,absent,1
MTH  1305 01 in 04/004,155340,late,1
MTH  1305 01 in 04/004,155989,late,1
MTH  1305 01 in 04/004,156519,late,1
MTH  1305 01 in 04/004,157867,absent,1
MTH  1305 01 in 04/004,159421,late,1
MTH  1305 01 in 04/004,159672,late,1
MTH  1305 01 in 04/004,159894,late,1
MTH  1305 01 in 04/105,118607,absent,1
MTH  1305 01 in 04/105,139318,absent,1
MTH  1305 01 in 04/105,141859,absent,1
MTH  1305 01 in 04/105,141936,absent,1
MTH  1305 01 in 04/105,145802,late,1
MTH  1305 01 in 04/105,147661,late,1
MTH  1305 01 in 04/105,147994,late,1
MTH  1305 01 in 04/105,151763,late,1
MTH  1305 01 in 04/105,156780,absent,1
MTH  1305 01 in 04/105,157091,late,1
MTH  1305 01 in 04/105,157414,absent,1
MTH  1305 05 in 04/105,123533,absent,1
MTH  1305 05 in 04/105,146037,absent,1
MTH  1305 06 in 04/105,143242,late,1
MTH  1305 06 in 04/105,145384,absent,1
MTH  1388 01 in 04/102,157496,absent,1
MTH  2301 10 in 04/001,116629,absent,1
MTH  2301 10 in 04/001,117688,absent,1
MTH  2301 10 in 04/001,122928,absent,1
MTH  2301 10 in 04/001,136046,absent,1
MTH  2301 10 in 04/001,142909,absent,1
MTH  2301 10 in 04/001,145757,absent,1
MTH  2301 11 in 04/001,100293,absent,1
MTH  2301 11 in 04/001,135643,absent,1
MTH  2301 11 in 04/001,138919,absent,1
MTH  2301 11 in 04/001,84786,absent,1
MTH  2301 11 in 04/001,99876,absent,1
MTH  2304 01 in 06/106,101388,absent,1
MTH  2304 01 in 06/106,120335,absent,1
MTH  2304 01 in 06/106,97337,absent,1
MTH  2320 05 in 09/104,119865,absent,1
MTH  2320 05 in 09/104,142845,absent,1
MTH  2320 05 in 09/104,76943,absent,1
MTH  2320 05 in 09/104,85807,absent,1
MTH  2320 06 in 04/001,101036,absent,2
MTH  2320 06 in 04/001,102913,absent,1
MTH  2320 06 in 04/001,112395,absent,1
MTH  2320 06 in 04/001,117459,absent,1
MTH  2320 06 in 04/001,118609,absent,1
MTH  2320 06 in 04/001,141853,absent,1
MTH  2320 06 in 04/001,83694,absent,1
MTH  2320 06 in 04/001,85274,absent,1
MTH  2320 06 in 04/001,86365,absent,1
MTH  2320 06 in 04/001,99862,absent,1
MTH  3301 03 in 04/001,100663,absent,1
MTH  3301 03 in 04/001,100920,absent,1
MTH  3301 03 in 04/001,101150,absent,1
MTH  3301 03 in 04/001,102642,absent,1
MTH  3301 03 in 04/001,77045,absent,1
MTH  3301 03 in 04/001,82368,absent,1
MTH  3301 03 in 04/001,84347,absent,1
MTH  3301 03 in 04/001,84748,absent,1
MTH  3301 03 in 04/001,86036,absent,1
MTH  3301 03 in 04/001,92452,absent,1
MTH  3301 03 in 04/001,94638,absent,1
MTH  3301 03 in 04/001,95436,absent,1
MTH  3301 04 in 08/104,100968,absent,1
MTH  3301 04 in 08/104,111797,absent,1
MTH  3301 04 in 08/104,83204,absent,1
PHI  2301 02 in 04/003,117307,absent,1
PHI  2301 02 in 04/003,142020,absent,1
PHI  2301 02 in 04/003,142792,absent,1
PHI  2301 02 in 04/003,143367,absent,1
PHI  2301 02 in 04/003,143627,absent,1
PHI  2301 02 in 04/003,144878,absent,1
PHI  2301 02 in 04/003,98325,absent,1
PHI  2301 03 in 06/008,107677,absent,1
PHI  2301 03 in 06/008,115575,late,1
PHI  2301 03 in 06/008,117838,absent,1
PHI  2301 03 in 06/008,135954,absent,1
PHI  2301 03 in 06/008,84764,absent,1
PHI  2302 04 in 11/105,117275,late,1
PHY  1401 02 in 04/106,122373,absent,1
PHY  1401 02 in 04/106,141336,absent,1
PHY  1401 02 in 04/106,143543,absent,1
PHY  1401 02 in 04/106,145847,absent,1
PHY  1401 02 in 04/106,146303,absent,1
PHY  1401 02 in 04/106,146665,absent,1
PHY  1401 02 in 04/106,146705,absent,1
PHY  1401 02 in 04/106,148618,absent,1
PHY  1401 02 in 04/106,97318,absent,1
PHY  1401 05 in 04/105,138768,absent,1
PHY  1401 07 in 08B/108,117688,absent,1
PHY  1402 01 in 07/002,112395,absent,1
PHY  1402 01 in 07/002,114660,absent,1
PHY  1402 01 in 07/002,117611,absent,1
PHY  1402 01 in 07/002,118352,absent,1
PHY  1402 01 in 07/002,118410,absent,1
PHY  1402 01 in 07/002,118609,absent,1
PHY  1402 01 in 07/002,119564,absent,1
PHY  1402 01 in 07/002,120487,absent,1
PHY  1402 01 in 07/002,121857,absent,1
PHY  1402 01 in 07/002,124845,absent,1
PHY  1402 01 in 07/002,124883,absent,1
PHY  1402 01 in 07/002,138666,absent,1
PHY  1402 01 in 07/002,138919,absent,1
PHY  1402 04   L in 07/108,120748,late,1
PHY  1402 04   L in 07/108,120895,late,1
PHY  1402 04   L in 07/108,142652,late,1
PHY  1402 05   L in 07/108,113494,absent,1
PRD  1001 01 in 08B/004,152305,absent,1
PRD  1001 01 in 08B/004,154583,absent,1
PRD  1001 01 in 08B/004,156549,absent,1
PSY  1301 02,148053,absent,1
PSY  1301 03 in 04/003,158254,absent,1
PSY  1301 04 in 04/102,119995,absent,1
PSY  1301 04 in 04/102,137464,late,1
PSY  1301 04 in 04/102,84802,absent,1
PSY  1301 05 in 04/007,104385,late,1
PSY  1301 05 in 04/007,156336,absent,1
PWG  1001 01 in 08B/004,120469,absent,1
PWG  1001 01 in 08B/004,156549,absent,1
RES  3321 01 in 07/107,88105,absent,1
RES  3321 01 in 07/107,97726,absent,1
SCI  1300 01 in 07/003,157013,absent,1
SCM  3301 02 in 04/105,105836,absent,1
SCM  3301 02 in 04/105,114756,absent,1
SCM  3301 02 in 04/105,85805,absent,1
SCM  4301 01 in 04/004,104341,absent,1
SCM  4301 01 in 04/004,80057,absent,1
SCM  4303 01 in 07/107,106411,absent,1
SLP  1101 05,102433,absent,1
SLP  1101 05,117101,absent,1
SLP  1101 05,80463,absent,1
SLP  1101 05,84351,absent,1
SLP  1101 05,87127,absent,1
SLP  1101 05,92777,absent,1
SPN  1301 01 in 11/101,84335,absent,1
SPN  1301 01 in 11/101,84471,absent,1
SPN  1301 01 in 11/101,85222,absent,1
SPN  1301 02 in 08B/217,100459,absent,1
SPN  1301 02 in 08B/217,105117,absent,1
SPN  1301 02 in 08B/217,97010,absent,1
SPN  1302 01 in 08/101,117183,absent,1
SPN  1302 01 in 08/101,87616,absent,1
SPN  1302 01 in 08/101,93608,absent,1
SSC  1310 02 in 04/107,103478,absent,1
SSC  1310 02 in 04/107,113865,absent,1
SSC  1310 02 in 04/107,117307,absent,1
SSC  1310 02 in 04/107,143031,absent,1
SSC  3316 01 in 08B/002,114384,absent,1
SSC  3404 01 in 08/014,100704,absent,1
SSC  3404 01 in 08/014,84297,absent,1
SSC  4302 01 in 04/107,84229,absent,1
SSC  4302 01 in 04/107,85399,absent,1
SSC  4302 01 in 04/107,91756,absent,1
SSC  4302 02 in 08/101,75303,absent,1
SSC  4302 02 in 08/101,79916,late,1
SSC  4302 03 in 08/111,80190,absent,1
SSC  4302 03 in 08/111,84308,absent,1
SSC  5302 03 in 08/104,137439,absent,1
SSC  5362 01 in 10/004,153613,absent,1
TMZ  1301 01 in 08/101,120352,absent,1
ACC  2301 01 in 09/104,145199,absent,1
ACC  2301 01 in 09/104,145683,absent,1
ACC  2301 01 in 09/104,148151,absent,1
ACC  2301 01 in 09/104,149833,absent,1
ACC  2301 01 in 09/104,150885,absent,1
ACC  2301 01 in 09/104,154929,absent,1
ACC  2301 02 in 07/003,135763,absent,1
ACC  2301 02 in 07/003,149186,absent,1
ACC  2301 03 in 08B/108,117425,absent,1
ACC  2301 03 in 08B/108,118737,absent,1
ACC  2301 03 in 08B/108,147064,absent,1
ACC  2301 03 in 08B/108,147969,absent,1
ACC  2301 03 in 08B/108,155218,absent,1
ACC  2301 04 in 04/007,102402,absent,1
ACC  2301 04 in 04/007,120379,absent,1
ACC  2301 04 in 04/007,120962,absent,1
ACC  2301 04 in 04/007,145356,absent,1
ACC  2301 04 in 04/007,152793,absent,1
ACC  2301 04 in 04/007,76288,absent,1
ACC  2301 04 in 04/007,82956,absent,1
ACC  2301 04 in 04/007,96120,absent,1
ACC  2301 04 in 04/101,100765,absent,1
ACC  2301 04 in 04/101,119973,absent,1
ACC  2301 04 in 04/101,121861,absent,1
ACC  2301 04 in 04/101,122465,absent,1
ACC  2301 04 in 04/101,143276,absent,1
ACC  2301 04 in 04/101,145464,absent,1
ACC  2301 04 in 04/101,148275,absent,1
ACC  2301 04 in 04/101,148725,absent,1
ACC  2301 04 in 04/101,150788,absent,1
ACC  2301 05 in 08/013,122465,absent,1
ACC  2301 05 in 08/013,123847,late,1
ACC  2301 05 in 08/013,84207,late,1
ACC  2301 05 in 08/013,99422,absent,1
ACC  2301 06 in 04/101,120877,absent,1
ACC  2301 06 in 04/101,146654,absent,1
ACC  2301 07 in 04/108,120084,absent,1
ACC  2301 07 in 04/108,124315,absent,1
ACC  2301 07 in 04/108,135716,absent,1
ACC  2301 07 in 04/108,143543,absent,1
ACC  2301 07 in 04/108,148452,absent,1
ACC  2301 07 in 04/108,154647,absent,1
ACC  2301 08 in 08B/108,149336,absent,1
ACC  2301 08 in 08B/108,153151,absent,1
ACC  2301 08 in 08B/108,157406,absent,1
ACC  2301 08 in 08B/108,81087,absent,1
ACC  2302 01 in 04/001,103200,absent,1
ACC  2302 01 in 04/001,111275,absent,1
ACC  2302 01 in 04/001,113398,absent,1
ACC  2302 01 in 04/001,114034,absent,1
ACC  2302 01 in 04/001,124711,absent,1
ACC  2302 02 in 07/002,104233,absent,1
ACC  2302 02 in 07/002,115139,absent,1
ACC  2302 02 in 07/002,118067,absent,1
ACC  2302 02 in 07/002,121929,absent,1
ACC  2302 02 in 07/002,124513,absent,1
ACC  2302 02 in 07/002,147802,absent,1
ACC  2302 02 in 07/002,156678,absent,1
ACC  2302 03 in 04/105,118774,absent,1
ACC  2302 03 in 04/105,119635,absent,1
ACC  2302 03 in 04/105,120231,absent,1
ACC  2302 03 in 04/105,136430,absent,1
ACC  2302 03 in 04/105,143692,absent,1
ACC  2302 03 in 04/105,98931,absent,1
ACC  2302 04 in 04/002,137889,absent,1
ACC  2302 04 in 04/002,86363,late,1
ACC  2302 05 in 10/107,101121,absent,1
ACC  2302 05 in 10/107,105610,absent,1
ACC  2302 05 in 10/107,124199,absent,1
ACC  3201 01 in 09/104,100877,absent,1
ACC  3201 02 in 04/105,103033,absent,1
ACC  3201 02 in 04/105,82976,absent,1
ACC  3201 03 in 04/105,103163,absent,1
ACC  3201 03 in 04/105,108260,absent,1
ACC  3201 03 in 04/105,87689,absent,1
ACC  3201 03 in 04/105,90507,absent,1
ACC  3201 04 in 08B/108,100936,absent,1
ACC  3201 04 in 08B/108,101119,absent,1
ACC  3201 04 in 08B/108,103813,absent,1
ACC  3201 04 in 08B/108,116356,absent,1
ACC  4305 01 in 11/105,100736,late,1
ACC  4305 01 in 11/105,105984,absent,1
ACC  4305 01 in 11/105,84181,absent,1
ACC  4305 01 in 11/105,94353,absent,1
ACC  4305 01 in 11/105,94894,absent,1
ACC  4305 01 in 11/105,99954,absent,1
ALS  1001 01 in 08B/111,146670,absent,1
ALS  1001 01 in 08B/111,150670,absent,1
ALS  1001 01 in 08B/111,154229,absent,1
ALS  1001 01 in 08B/111,154922,absent,1
ALS  1001 01 in 08B/111,156779,absent,1
ALS  1001 02 in 08B/103,156549,absent,1
ALS  1001 03 in 08B/102,148747,absent,1
ALS  1001 04 in 10/004,144410,absent,1
ALS  1001 04 in 10/004,153893,absent,1
ALS  1001 04 in 10/004,155132,absent,1
ALS  1001 05 in 04/103,144463,absent,1
ALS  1001 05 in 04/103,158003,absent,1
ALS  1002 01 in 10/102,149131,absent,1
ALS  1002 02 in 08B/107,145159,late,1
ALS  1002 03 in 10/004,121861,absent,1
ALS  1002 03 in 10/004,156499,absent,1
ALS  1002 04 in 10/004,145005,absent,1
ALS  1002 04 in 10/004,145256,absent,1
ALS  1002 04 in 10/004,146303,absent,1
ALS  1002 04 in 10/004,147919,absent,1
ALS  1002 04 in 10/004,149457,absent,1
ALS  1002 04 in 10/004,155131,absent,1
ALS  1002 04 in 10/004,155815,absent,1
ALS  1002 04 in 10/004,156541,absent,1
ALS  1002 05 in 08B/218,156769,absent,1
ALS  1002 05 in 08B/218,158674,absent,1
ALS  1002 06 in 08/111,92629,absent,1
ALS  1002 08 in 05/107,142044,absent,1
ALS  1002 09 in 05/107,147994,absent,1
ALS  1002 09 in 05/107,149646,absent,1
ARA  1201 01 in 11/101,157957,absent,1
ARB  1201 01 in 10/004,159562,absent,1
ARB  1201 02 in 10/004,153613,absent,1
ARB  1202 02 in 06/111,153309,absent,1
ARB  1202 02 in 06/111,159595,absent,1
ARB  1241 03 in 08/013,154643,absent,1
ARB  1241 03 in 08/013,156193,absent,1
ARB  1241 04 in 06/106,148747,absent,1
ARB  1241 04 in 06/106,151391,absent,1
ARB  1241 04 in 06/106,154955,absent,1
ARB  1241 04 in 06/106,158674,absent,1
ARB  1241 05 in 06/008,146150,absent,1
ARB  1241 05 in 06/008,146335,absent,1
ARB  1241 05 in 06/008,150640,absent,1
ARB  1241 05 in 06/008,154929,absent,1
ARB  1241 06 in 08B/004,154885,absent,1
ARB  1241 06 in 08B/004,155132,absent,1
ARB  1241 06 in 08B/004,157051,absent,1
ARB  1241 10 in 08B/112,154113,absent,1
ARB  1241 10 in 08B/112,157416,absent,1
ARB  1241 10 in 08B/112,158003,absent,1
ARB  1241 11 in 08B/111,154428,absent,1
ARB  1241 11 in 08B/111,155214,absent,1
ARB  1241 11 in 08B/111,158245,absent,1
ARB  1241 12 in 10/107,142226,absent,1
ARB  1241 12 in 10/107,149024,absent,1
ARB  1241 12 in 10/107,150981,absent,1
ARD  1001 04 in 08B/101,151974,absent,1
ARD  1001 04 in 08B/101,157416,late,1
ARD  1001 05 in 08B/218,146670,absent,1
ARD  1001 05 in 08B/218,158003,absent,1
ARD  1001 05 in 08B/218,158245,absent,1
ARD  1001 05 in 08B/218,158404,absent,1
ARD  1002 01 in 10/105,150423,absent,1
ARD  1002 01 in 10/105,157331,absent,1
ARD  1002 02 in 08B/101,149097,absent,1
ARD  1002 02 in 08B/101,151028,absent,1
ARD  1002 03 in 08B/106,105815,absent,1
ARD  1002 03 in 08B/106,145660,absent,1
ARD  1002 03 in 08B/106,148127,absent,1
ARD  1002 03 in 08B/106,151085,absent,1
ARD  1002 03 in 08B/106,154050,absent,1
ARD  1002 03 in 08B/106,155579,absent,1
ARD  1002 03 in 08B/106,156499,absent,1
ARD  1002 03 in 08B/106,158674,absent,1
ARD  1002 04 in 08B/001,113185,absent,1
ARD  1002 04 in 08B/001,145363,absent,1
ARD  1002 04 in 08B/001,156623,absent,1
ARD  1002 05 in 08B/106,147916,absent,1
ARD  1002 05 in 08B/106,151487,absent,1
ARD  1002 06 in 11/008,145914,absent,1
ARD  1002 06 in 11/008,156108,late,1
ARD  1002 06 in 11/008,156715,absent,1
ARD  1002 06 in 11/008,156849,absent,1
ARD  1002 07 in 08B/104,146279,absent,1
ARD  1002 07 in 08B/104,148456,absent,1
ARD  1002 07 in 08B/104,148975,late,1
ARD  1002 07 in 08B/104,153711,absent,1
ARD  1002 07 in 08B/104,156820,late,1
ARD  1002 09 in 08B/218,154105,late,1
ARD  1002 09 in 08B/218,156769,absent,1
ARD  1002 10 in 11/008,155517,late,1
ART  1302 01 in 04/002,142345,absent,1
ART  1302 01 in 04/002,143353,late,1
ART  1302 01 in 04/002,92025,late,1
ART  1302 01 in 04/002,97039,late,1
ART  1302 02 in 04/007,107219,late,1
ART  1302 02 in 04/007,118438,late,1
ART  1302 02 in 04/007,94524,late,1
ART  1303 01 in 09/103,118558,late,1
ART  1303 01 in 09/103,84125,late,1
ART  1303 01 in 09/103,90592,absent,1
ART  1303 02 in 09/103,140439,late,1
ART  1303 02 in 09/103,154826,late,1
ART  1303 02 in 09/103,83695,late,1
ART  1303 02 in 09/103,84181,late,1
ART  1303 03 in 09/103,102034,absent,1
ART  1303 03 in 09/103,105610,absent,1
ART  1303 03 in 09/103,117386,absent,1
ART  1303 03 in 09/103,84266,absent,1
ART  1303 03 in 09/103,98836,absent,1
ART  1305 02 in 04/107,100044,absent,1
ART  1305 02 in 04/107,149760,absent,1
ART  1305 02 in 04/107,99691,absent,1
ART  3399 02 in 08B/004,101084,late,1
ART  3399 02 in 08B/004,123134,late,1
ART  3399 03 in 11/008,99901,absent,1
AWG  1001 01 in 08B/111,147837,absent,1
AWG  1001 01 in 08B/111,151391,absent,1
AWG  1001 01 in 08B/111,154229,absent,1
AWG  1001 02 in 04/103,146670,absent,1
AWG  1001 02 in 04/103,148747,absent,1
AWG  1001 02 in 04/103,151974,absent,1
AWG  1001 02 in 04/103,153278,absent,1
AWG  1001 02 in 04/103,157310,absent,1
AWG  1001 03 in 08B/218,146406,absent,1
AWG  1001 03 in 08B/218,157867,absent,1
AWG  1001 04 in 08B/111,145425,absent,1
AWG  1001 04 in 08B/111,153394,absent,1
AWG  1002 02 in 08B/001,103967,absent,1
AWG  1002 02 in 08B/001,125217,absent,1
AWG  1002 02 in 08B/001,154105,absent,1
AWG  1002 02 in 08B/001,157813,absent,1
AWG  1002 02 in 08B/001,159595,absent,1
AWG  1002 04 in 11/008,150445,absent,1
AWG  1002 04 in 11/008,154855,late,1
AWG  1002 05 in 08B/102,150423,absent,1
AWG  1002 05 in 08B/102,151149,absent,1
AWG  1002 05 in 08B/102,156519,absent,1
AWG  1002 05 in 08B/102,158859,absent,1
AWG  1002 05 in 08B/102,92629,absent,1
AWG  1002 06 in 08B/103,147916,absent,1
AWG  1002 06 in 08B/103,153711,absent,1
AWG  1002 07 in 08B/104,144840,absent,1
AWG  1002 07 in 08B/104,145225,late,1
AWG  1002 07 in 08B/104,156438,absent,1
AWG  1002 08 in 08B/106,145255,absent,1
AWG  1002 08 in 08B/106,151238,absent,1
AWG  1002 08 in 08B/106,153145,absent,1
AWG  1002 08 in 08B/106,154649,absent,1
AWG  1002 08 in 08B/106,154765,absent,1
AWG  1002 08 in 08B/106,156820,absent,1
AWG  1002 09 in 10/102,145914,absent,1
AWG  1002 09 in 10/102,149457,absent,1
AWG  1002 09 in 10/102,155131,absent,1
AWG  1002 09 in 10/102,155815,absent,1
AWG  1002 09 in 10/102,156559,absent,1
AWG  1002 11 in 10/102,145424,absent,1
AWG  1002 12 in 04/102,103623,absent,1
AWG  1002 13 in 05/107,145694,absent,1
AWG  1002 13 in 05/107,147994,absent,1
AWG  1002 14 in 08B/107,155579,absent,1
AWG  1002 15 in 08B/002,156769,absent,1
BAI  3301 02 in 05/003,100843,absent,1
BAI  3301 02 in 05/003,105841,absent,1
BAI  3301 02 in 05/003,89027,late,1
BAI  3399 01 in 09/104,100868,absent,1
BAI  3399 01 in 09/104,103033,absent,1
BAI  3399 01 in 09/104,113434,absent,1
BIO  1400 01   L in 05/005,143465,absent,1
BIO  1400 01   L in 05/005,150517,absent,1
BIO  1400 01   L in 05/005,98413,absent,1
BIO  1400 01 in 04/105,101502,absent,1
BIO  1400 01 in 04/105,135532,absent,1
BIO  1400 01 in 04/105,143465,absent,1
BIO  1400 01 in 04/105,158006,absent,1
BIO  1400 01 in 04/105,66924,absent,1
BIO  1400 01 in 04/105,77488,absent,1
BIO  1400 01 in 04/105,80062,absent,1
BIO  1400 01 in 04/105,94753,absent,1
BIO  1400 02   L in 05/005,100286,absent,1
BIO  1400 02   L in 05/005,121711,absent,1
BIO  1400 02   L in 05/005,122586,absent,1
BIO  1400 02   L in 05/005,77488,absent,1
BIO  1400 03   L in 05/005,66924,absent,1
BIO  1400 03   L in 05/005,94753,absent,1
BIO  1401 01 in 04/101,142909,absent,1
BIO  1401 01 in 04/101,73456,absent,1
BIO  1401 01 in 09/104,84451,absent,1
BIO  1401 01 in 09/104,86965,absent,1
BIO  1401 01 in 09/104,99758,absent,1
BIO  1401 03   L in 05/005,124013,absent,1
CHE  1302 01   L in 06/006,83204,absent,1
CHE  1302 01   L in 06/006,86365,absent,1
CHE  1302 01   L in 06/006,92452,absent,1
CHE  1302 02   L in 06/006,85868,absent,1
CHE  1302 02   L in 06/006,98831,absent,1
CHE  1302 02   L in 06/006,99342,absent,1
CHE  1302 03   L in 06/006,98325,absent,1
CHE  1400 01   L in 06/006,116045,absent,1
CHE  1400 01   L in 06/006,153112,absent,1
CHE  1400 01 in 06/003,116045,absent,1
CHE  1400 01 in 06/003,117884,absent,1
CHE  1400 01 in 06/003,119119,absent,1
CHE  1400 01 in 06/003,120101,absent,1
CHE  1400 01 in 06/003,121364,absent,1
CHE  1400 01 in 06/003,121990,absent,1
CHE  1400 01 in 06/003,122127,absent,1
CHE  1400 01 in 06/003,122917,absent,1
CHE  1400 01 in 06/003,130820,absent,1
CHE  1400 01 in 06/003,142037,absent,1
CHE  1400 01 in 06/003,150885,absent,1
CHE  1400 01 in 06/003,153112,absent,1
CHE  1400 02   L in 06/006,104548,absent,1
CHE  1400 02   L in 06/006,84475,absent,1
CHE  1400 02 in 06/003,148974,absent,1
CHE  1400 02 in 06/003,95754,absent,1
CHE  1400 03   L in 06/006,120825,absent,1
CHE  1400 03   L in 06/006,148974,absent,1
CHE  1400 03 in 06/003,104233,absent,1
CHE  1400 03 in 06/003,112316,absent,1
CHE  1400 03 in 06/003,118959,absent,1
CHE  1400 03 in 06/003,120403,absent,1
CHE  1400 03 in 06/003,120450,absent,1
CHE  1400 03 in 06/003,151924,absent,1
CHE  1400 03 in 06/003,98466,absent,1
CHE  1400 04 in 06/003,120825,absent,1
CHE  1400 04 in 06/003,81266,absent,1
CHE  1400 04 in 06/003,84181,absent,1
CHE  1400 04 in 06/003,85191,absent,1
CHE  1400 04 in 06/003,99958,absent,1
CHE  1400 06   L in 06/006,117340,absent,1
CHE  1400 06   L in 06/006,138345,absent,1
CHE  1400 07   L in 06/006,125591,absent,1
CHE  1400 07   L in 06/006,136489,absent,1
CHE  1400 08   L in 06/006,141660,absent,1
CHE  1400 09   L in 06/006,143625,absent,1
CHE  1401 01 in 06/003,101121,absent,1
CHE  1401 01 in 06/003,147086,absent,1
CHE  1401 01 in 06/003,149800,absent,1
CHE  1401 01 in 06/003,153129,absent,1
CHE  1401 01 in 06/003,157279,absent,1
CHE  1401 02   L in 06/006,101116,absent,1
CHE  1401 02   L in 06/006,141215,absent,1
CHE  1401 02   L in 06/006,143240,absent,1
CHE  1401 02 in 06/003,145157,absent,1
CHE  1401 02 in 06/003,145773,absent,1
CHE  1401 02 in 06/003,152130,absent,1
CHE  1401 03   L in 06/006,119747,absent,1
